sdg,doi,keys
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Illicit Financial Flows', 'link': 'https://sdg-pathfinder.org/topic/illicit-financial-flows'}, {'key': 'Bribery', 'link': 'https://sdg-pathfinder.org/topic/bribery'}, {'key': 'Tax Evasion', 'link': 'https://sdg-pathfinder.org/topic/tax-evasion'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Bribery', 'link': 'https://sdg-pathfinder.org/topic/bribery'}, {'key': 'Bribery Offences', 'link': 'https://sdg-pathfinder.org/topic/bribery-offences'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Corruption Prevention', 'link': 'https://sdg-pathfinder.org/topic/corruption-prevention'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Bribery', 'link': 'https://sdg-pathfinder.org/topic/bribery'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Illicit Drug', 'link': 'https://sdg-pathfinder.org/topic/illicit-drug'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Illicit Financial Flows', 'link': 'https://sdg-pathfinder.org/topic/illicit-financial-flows'}, {'key': 'Illicit Flows', 'link': 'https://sdg-pathfinder.org/topic/illicit-flows'}, {'key': 'Bribery', 'link': 'https://sdg-pathfinder.org/topic/bribery'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Human Trafficking', 'link': 'https://sdg-pathfinder.org/topic/human-trafficking'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Crime Prevention', 'link': 'https://sdg-pathfinder.org/topic/crime-prevention'}, {'key': 'Criminal Justice', 'link': 'https://sdg-pathfinder.org/topic/criminal-justice'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Illicit Financial Flows', 'link': 'https://sdg-pathfinder.org/topic/illicit-financial-flows'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Sexual Violence', 'link': 'https://sdg-pathfinder.org/topic/sexual-violence'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Human Rights', 'link': 'https://sdg-pathfinder.org/topic/human-rights'}, {'key': 'Sexual Violence', 'link': 'https://sdg-pathfinder.org/topic/sexual-violence'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Birth Registration', 'link': 'https://sdg-pathfinder.org/topic/birth-registration'}, {'key': 'Civil Registration', 'link': 'https://sdg-pathfinder.org/topic/civil-registration'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Global Governance', 'link': 'https://sdg-pathfinder.org/topic/global-governance'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Illicit Financial Flows', 'link': 'https://sdg-pathfinder.org/topic/illicit-financial-flows'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Civil Registration', 'link': 'https://sdg-pathfinder.org/topic/civil-registration'}, {'key': 'Legal Identity', 'link': 'https://sdg-pathfinder.org/topic/legal-identity'}, {'key': 'Birth Registration', 'link': 'https://sdg-pathfinder.org/topic/birth-registration'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Fragile States', 'link': 'https://sdg-pathfinder.org/topic/fragile-states'}, {'key': 'Anti-corruption Initiatives', 'link': 'https://sdg-pathfinder.org/topic/anti-corruption-initiatives'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Human Rights', 'link': 'https://sdg-pathfinder.org/topic/human-rights'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Citizen Engagement', 'link': 'https://sdg-pathfinder.org/topic/citizen-engagement'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Bribery Offences', 'link': 'https://sdg-pathfinder.org/topic/bribery-offences'}, {'key': 'Bribery', 'link': 'https://sdg-pathfinder.org/topic/bribery'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Psychological Violence', 'link': 'https://sdg-pathfinder.org/topic/psychological-violence'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Global Governance', 'link': 'https://sdg-pathfinder.org/topic/global-governance'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Civil Registration', 'link': 'https://sdg-pathfinder.org/topic/civil-registration'}, {'key': 'Birth Registration', 'link': 'https://sdg-pathfinder.org/topic/birth-registration'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Human Trafficking', 'link': 'https://sdg-pathfinder.org/topic/human-trafficking'}, {'key': 'Trafficking Victims', 'link': 'https://sdg-pathfinder.org/topic/trafficking-victims'}, {'key': 'Human Rights', 'link': 'https://sdg-pathfinder.org/topic/human-rights'}, {'key': 'Sexual Exploitation', 'link': 'https://sdg-pathfinder.org/topic/sexual-exploitation'}, {'key': 'Trafficked Persons', 'link': 'https://sdg-pathfinder.org/topic/trafficked-persons'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Child Victims', 'link': 'https://sdg-pathfinder.org/topic/child-victims'}, {'key': 'Sexual Violence', 'link': 'https://sdg-pathfinder.org/topic/sexual-violence'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Intentional Homicide', 'link': 'https://sdg-pathfinder.org/topic/intentional-homicide'}, {'key': 'Criminal Justice', 'link': 'https://sdg-pathfinder.org/topic/criminal-justice'}, {'key': 'Crime Prevention', 'link': 'https://sdg-pathfinder.org/topic/crime-prevention'}, {'key': 'Violent Crime', 'link': 'https://sdg-pathfinder.org/topic/violent-crime'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Global Governance', 'link': 'https://sdg-pathfinder.org/topic/global-governance'}, {'key': 'Civil Society', 'link': 'https://sdg-pathfinder.org/topic/civil-society'}, {'key': 'Human Rights', 'link': 'https://sdg-pathfinder.org/topic/human-rights'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Fragile States', 'link': 'https://sdg-pathfinder.org/topic/fragile-states'}, {'key': 'Murder Rate', 'link': 'https://sdg-pathfinder.org/topic/murder-rate'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Intentional Homicide', 'link': 'https://sdg-pathfinder.org/topic/intentional-homicide'}, {'key': 'Physical Punishment', 'link': 'https://sdg-pathfinder.org/topic/physical-punishment'}, {'key': 'Trafficking Flows', 'link': 'https://sdg-pathfinder.org/topic/trafficking-flows'}, {'key': 'Homicide', 'link': 'https://sdg-pathfinder.org/topic/homicide'}, {'key': 'Freedom Of Information', 'link': 'https://sdg-pathfinder.org/topic/freedom-of-information'}, {'key': 'Birth Registration', 'link': 'https://sdg-pathfinder.org/topic/birth-registration'}, {'key': 'Bribery', 'link': 'https://sdg-pathfinder.org/topic/bribery'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Homicide Rate', 'link': 'https://sdg-pathfinder.org/topic/homicide-rate'}, {'key': 'Criminal Justice', 'link': 'https://sdg-pathfinder.org/topic/criminal-justice'}, {'key': 'Justice System', 'link': 'https://sdg-pathfinder.org/topic/justice-system'}, {'key': 'Organised Crime', 'link': 'https://sdg-pathfinder.org/topic/organised-crime'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Child Sexual Abuse', 'link': 'https://sdg-pathfinder.org/topic/child-sexual-abuse'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Civil Society', 'link': 'https://sdg-pathfinder.org/topic/civil-society'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Internally Displaced Persons', 'link': 'https://sdg-pathfinder.org/topic/internally-displaced-persons'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Bribery', 'link': 'https://sdg-pathfinder.org/topic/bribery'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Sexual Violence', 'link': 'https://sdg-pathfinder.org/topic/sexual-violence'}, {'key': 'Psychological Harm', 'link': 'https://sdg-pathfinder.org/topic/psychological-harm'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Physical Punishment', 'link': 'https://sdg-pathfinder.org/topic/physical-punishment'}, {'key': 'Physical Violence', 'link': 'https://sdg-pathfinder.org/topic/physical-violence'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Illicit Financial Flows', 'link': 'https://sdg-pathfinder.org/topic/illicit-financial-flows'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Organized Crime Groups', 'link': 'https://sdg-pathfinder.org/topic/organized-crime-groups'}, {'key': 'Illicit Financial Flows', 'link': 'https://sdg-pathfinder.org/topic/illicit-financial-flows'}, {'key': 'Organized Crime', 'link': 'https://sdg-pathfinder.org/topic/organized-crime'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Global Governance', 'link': 'https://sdg-pathfinder.org/topic/global-governance'}, {'key': 'Human Rights', 'link': 'https://sdg-pathfinder.org/topic/human-rights'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Homicide', 'link': 'https://sdg-pathfinder.org/topic/homicide'}, {'key': 'Homicide Rate', 'link': 'https://sdg-pathfinder.org/topic/homicide-rate'}, {'key': 'Criminal Justice', 'link': 'https://sdg-pathfinder.org/topic/criminal-justice'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Human Trafficking', 'link': 'https://sdg-pathfinder.org/topic/human-trafficking'}, {'key': 'Trafficking Victims', 'link': 'https://sdg-pathfinder.org/topic/trafficking-victims'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Law Enforcement Officials', 'link': 'https://sdg-pathfinder.org/topic/law-enforcement-officials'}, {'key': 'Human Rights', 'link': 'https://sdg-pathfinder.org/topic/human-rights'}, {'key': 'Citizen Security', 'link': 'https://sdg-pathfinder.org/topic/citizen-security'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Illicit Financial Flows', 'link': 'https://sdg-pathfinder.org/topic/illicit-financial-flows'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Sexual Exploitation', 'link': 'https://sdg-pathfinder.org/topic/sexual-exploitation'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Violence Reduction', 'link': 'https://sdg-pathfinder.org/topic/violence-reduction'}, {'key': 'Inclusive Societies', 'link': 'https://sdg-pathfinder.org/topic/inclusive-societies'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Illicit Financial Flows', 'link': 'https://sdg-pathfinder.org/topic/illicit-financial-flows'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Birth Registration', 'link': 'https://sdg-pathfinder.org/topic/birth-registration'}, {'key': 'Inclusive Institutions', 'link': 'https://sdg-pathfinder.org/topic/inclusive-institutions'}, {'key': 'Access To Information', 'link': 'https://sdg-pathfinder.org/topic/access-to-information'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Illicit Financial Flows', 'link': 'https://sdg-pathfinder.org/topic/illicit-financial-flows'}, {'key': 'Illicit Flows', 'link': 'https://sdg-pathfinder.org/topic/illicit-flows'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Child Sexual Abuse', 'link': 'https://sdg-pathfinder.org/topic/child-sexual-abuse'}, {'key': 'Sexual Abuse', 'link': 'https://sdg-pathfinder.org/topic/sexual-abuse'}, {'key': 'Sexual Exploitation', 'link': 'https://sdg-pathfinder.org/topic/sexual-exploitation'}, {'key': 'Child Trafficking', 'link': 'https://sdg-pathfinder.org/topic/child-trafficking'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Organized Crime', 'link': 'https://sdg-pathfinder.org/topic/organized-crime'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Human Rights', 'link': 'https://sdg-pathfinder.org/topic/human-rights'}, {'key': 'Cultural Rights', 'link': 'https://sdg-pathfinder.org/topic/cultural-rights'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Inclusive Institutions', 'link': 'https://sdg-pathfinder.org/topic/inclusive-institutions'}, {'key': 'Public Governance', 'link': 'https://sdg-pathfinder.org/topic/public-governance'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Justice System', 'link': 'https://sdg-pathfinder.org/topic/justice-system'}, {'key': 'Law Enforcement Officials', 'link': 'https://sdg-pathfinder.org/topic/law-enforcement-officials'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Sexual Violence', 'link': 'https://sdg-pathfinder.org/topic/sexual-violence'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Human Rights', 'link': 'https://sdg-pathfinder.org/topic/human-rights'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Human Rights', 'link': 'https://sdg-pathfinder.org/topic/human-rights'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Citizen Engagement', 'link': 'https://sdg-pathfinder.org/topic/citizen-engagement'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Child Abuse', 'link': 'https://sdg-pathfinder.org/topic/child-abuse'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Bribery', 'link': 'https://sdg-pathfinder.org/topic/bribery'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Corrupt Practices', 'link': 'https://sdg-pathfinder.org/topic/corrupt-practices'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Public Governance', 'link': 'https://sdg-pathfinder.org/topic/public-governance'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Criminal Justice', 'link': 'https://sdg-pathfinder.org/topic/criminal-justice'}, {'key': 'Human Rights', 'link': 'https://sdg-pathfinder.org/topic/human-rights'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Corruption Prevention', 'link': 'https://sdg-pathfinder.org/topic/corruption-prevention'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Bribery', 'link': 'https://sdg-pathfinder.org/topic/bribery'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Physical Violence', 'link': 'https://sdg-pathfinder.org/topic/physical-violence'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Islamic State', 'link': 'https://sdg-pathfinder.org/topic/islamic-state'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Transparent Institutions', 'link': 'https://sdg-pathfinder.org/topic/transparent-institutions'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Bribery', 'link': 'https://sdg-pathfinder.org/topic/bribery'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Sex Trafficking', 'link': 'https://sdg-pathfinder.org/topic/sex-trafficking'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Child Victims', 'link': 'https://sdg-pathfinder.org/topic/child-victims'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Trafficked Persons', 'link': 'https://sdg-pathfinder.org/topic/trafficked-persons'}, {'key': 'Human Trafficking', 'link': 'https://sdg-pathfinder.org/topic/human-trafficking'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Psychological Violence', 'link': 'https://sdg-pathfinder.org/topic/psychological-violence'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Human Rights', 'link': 'https://sdg-pathfinder.org/topic/human-rights'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Civil Registration', 'link': 'https://sdg-pathfinder.org/topic/civil-registration'}, {'key': 'Birth Registration', 'link': 'https://sdg-pathfinder.org/topic/birth-registration'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Civil Registration', 'link': 'https://sdg-pathfinder.org/topic/civil-registration'}, {'key': 'Birth Registration', 'link': 'https://sdg-pathfinder.org/topic/birth-registration'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Child Abuse', 'link': 'https://sdg-pathfinder.org/topic/child-abuse'}, {'key': 'Child Victims', 'link': 'https://sdg-pathfinder.org/topic/child-victims'}, {'key': 'Human Rights', 'link': 'https://sdg-pathfinder.org/topic/human-rights'}]"
peace-justice-and-strong-institutions,10.1787_9789264087736-en,"[{'key': 'Anti-corruption Agencies', 'link': 'https://sdg-pathfinder.org/topic/anti-corruption-agencies'}, {'key': 'Anti-corruption Policies', 'link': 'https://sdg-pathfinder.org/topic/anti-corruption-policies'}, {'key': 'Anti-corruption Initiatives', 'link': 'https://sdg-pathfinder.org/topic/anti-corruption-initiatives'}]"
